Doc_name	Precision	Recall
CACM-3078	1.0		0.333
CACM-2434	1.0		0.667
CACM-2863	1.0		1.0
CACM-3129	0.75		1.0
CACM-1519	0.6		1.0
CACM-1977	0.5		1.0
CACM-1264	0.429		1.0
CACM-2177	0.375		1.0
CACM-0282	0.333		1.0
CACM-1010	0.3		1.0
CACM-1931	0.273		1.0
CACM-2194	0.25		1.0
CACM-1272	0.231		1.0
CACM-1652	0.214		1.0
CACM-0616	0.2		1.0
CACM-2572	0.188		1.0
CACM-3202	0.176		1.0
CACM-2215	0.167		1.0
CACM-2786	0.158		1.0
CACM-3171	0.15		1.0
CACM-2039	0.143		1.0
CACM-2047	0.136		1.0
CACM-3117	0.13		1.0
CACM-1593	0.125		1.0
CACM-1764	0.12		1.0
CACM-2002	0.115		1.0
CACM-2250	0.111		1.0
CACM-1154	0.107		1.0
CACM-1867	0.103		1.0
CACM-1259	0.1		1.0
CACM-2905	0.097		1.0
CACM-2980	0.094		1.0
CACM-0242	0.091		1.0
CACM-2439	0.088		1.0
CACM-1012	0.086		1.0
CACM-1553	0.083		1.0
CACM-0531	0.081		1.0
CACM-3136	0.079		1.0
CACM-2771	0.077		1.0
CACM-1975	0.075		1.0
CACM-1821	0.073		1.0
CACM-0047	0.071		1.0
CACM-2939	0.07		1.0
CACM-1705	0.068		1.0
CACM-2368	0.067		1.0
CACM-0397	0.065		1.0
CACM-1309	0.064		1.0
CACM-1634	0.062		1.0
CACM-1379	0.061		1.0
CACM-1674	0.06		1.0
CACM-1651	0.059		1.0
CACM-2304	0.058		1.0
CACM-1334	0.057		1.0
CACM-2852	0.056		1.0
CACM-1062	0.055		1.0
CACM-3110	0.054		1.0
CACM-1046	0.053		1.0
CACM-3057	0.052		1.0
CACM-1930	0.051		1.0
CACM-1676	0.05		1.0
CACM-1623	0.049		1.0
CACM-1391	0.048		1.0
CACM-1527	0.048		1.0
CACM-0626	0.047		1.0
CACM-3144	0.046		1.0
CACM-0670	0.045		1.0
CACM-1014	0.045		1.0
CACM-3180	0.044		1.0
CACM-1197	0.043		1.0
CACM-2812	0.043		1.0
CACM-1145	0.042		1.0
CACM-1117	0.042		1.0
CACM-1846	0.041		1.0
CACM-1397	0.041		1.0
CACM-0002	0.04		1.0
CACM-1671	0.039		1.0
CACM-2125	0.039		1.0
CACM-0204	0.038		1.0
CACM-0847	0.038		1.0
CACM-1861	0.037		1.0
CACM-1307	0.037		1.0
CACM-2925	0.037		1.0
CACM-2519	0.036		1.0
CACM-3047	0.036		1.0
CACM-2342	0.035		1.0
CACM-2680	0.035		1.0
CACM-1470	0.034		1.0
CACM-2451	0.034		1.0
CACM-1741	0.034		1.0
CACM-1427	0.033		1.0
CACM-1625	0.033		1.0
CACM-2195	0.033		1.0
CACM-2219	0.032		1.0
CACM-2899	0.032		1.0
CACM-0276	0.032		1.0
CACM-0058	0.031		1.0
CACM-2352	0.031		1.0
CACM-2916	0.031		1.0
CACM-1564	0.03		1.0
CACM-1486	0.03		1.0
