Doc_name	Precision	Recall
CACM-2651	1.0		1.0
CACM-0595	0.5		1.0
CACM-1878	0.333		1.0
CACM-2232	0.25		1.0
CACM-2177	0.2		1.0
CACM-0497	0.167		1.0
CACM-1456	0.143		1.0
CACM-1853	0.125		1.0
CACM-2484	0.111		1.0
CACM-2390	0.1		1.0
CACM-2513	0.091		1.0
CACM-1608	0.083		1.0
CACM-1931	0.077		1.0
CACM-2622	0.071		1.0
CACM-1264	0.067		1.0
CACM-2184	0.062		1.0
CACM-1051	0.059		1.0
CACM-2905	0.056		1.0
CACM-2002	0.053		1.0
CACM-2666	0.05		1.0
CACM-1957	0.048		1.0
CACM-3031	0.045		1.0
CACM-1307	0.043		1.0
CACM-0527	0.042		1.0
CACM-3142	0.04		1.0
CACM-2931	0.038		1.0
CACM-2970	0.037		1.0
CACM-2305	0.036		1.0
CACM-3052	0.034		1.0
CACM-2470	0.033		1.0
CACM-2106	0.032		1.0
CACM-1459	0.031		1.0
CACM-1911	0.03		1.0
CACM-1861	0.029		1.0
CACM-1847	0.029		1.0
CACM-2927	0.028		1.0
CACM-2712	0.027		1.0
CACM-2766	0.026		1.0
CACM-2229	0.026		1.0
CACM-2036	0.025		1.0
CACM-2838	0.024		1.0
CACM-2354	0.024		1.0
CACM-0675	0.023		1.0
CACM-2194	0.023		1.0
CACM-2609	0.022		1.0
CACM-2542	0.022		1.0
CACM-1035	0.021		1.0
CACM-0616	0.021		1.0
CACM-2051	0.02		1.0
CACM-2409	0.02		1.0
CACM-1072	0.02		1.0
CACM-0397	0.019		1.0
CACM-1255	0.019		1.0
CACM-3032	0.019		1.0
CACM-3057	0.018		1.0
CACM-2767	0.018		1.0
CACM-1154	0.018		1.0
CACM-1890	0.017		1.0
CACM-2841	0.017		1.0
CACM-1165	0.017		1.0
CACM-1769	0.016		1.0
CACM-1643	0.016		1.0
CACM-1727	0.016		1.0
CACM-1346	0.016		1.0
CACM-1162	0.015		1.0
CACM-1470	0.015		1.0
CACM-2772	0.015		1.0
CACM-3106	0.015		1.0
CACM-1046	0.014		1.0
CACM-1465	0.014		1.0
CACM-2606	0.014		1.0
CACM-3069	0.014		1.0
CACM-2065	0.014		1.0
CACM-0367	0.014		1.0
CACM-2883	0.013		1.0
CACM-2406	0.013		1.0
CACM-2993	0.013		1.0
CACM-2703	0.013		1.0
CACM-3189	0.013		1.0
CACM-2145	0.013		1.0
CACM-1433	0.012		1.0
CACM-1135	0.012		1.0
CACM-2919	0.012		1.0
CACM-3140	0.012		1.0
CACM-1588	0.012		1.0
CACM-2944	0.012		1.0
CACM-2986	0.011		1.0
CACM-2865	0.011		1.0
CACM-1717	0.011		1.0
CACM-3202	0.011		1.0
CACM-1671	0.011		1.0
CACM-0598	0.011		1.0
CACM-3074	0.011		1.0
CACM-2989	0.011		1.0
CACM-2771	0.011		1.0
CACM-2208	0.01		1.0
CACM-2914	0.01		1.0
CACM-2750	0.01		1.0
CACM-1934	0.01		1.0
CACM-2886	0.01		1.0
