Doc_name	Precision	Recall
CACM-2921	0.0		0.0
CACM-2112	0.0		0.0
CACM-0252	0.0		0.0
CACM-2061	0.0		0.0
CACM-2579	0.0		0.0
CACM-1723	0.0		0.0
CACM-2411	0.0		0.0
CACM-0637	0.0		0.0
CACM-3102	0.0		0.0
CACM-2886	0.0		0.0
CACM-3115	0.0		0.0
CACM-2939	0.0		0.0
CACM-3099	0.0		0.0
CACM-2551	0.0		0.0
CACM-1852	0.0		0.0
CACM-2658	0.0		0.0
CACM-1835	0.0		0.0
CACM-0929	0.0		0.0
CACM-1402	0.0		0.0
CACM-3171	0.0		0.0
CACM-3130	0.0		0.0
CACM-1533	0.0		0.0
CACM-2495	0.0		0.0
CACM-1457	0.0		0.0
CACM-3093	0.0		0.0
CACM-1134	0.038		0.167
CACM-1350	0.037		0.167
CACM-1807	0.071		0.333
CACM-1135	0.069		0.333
CACM-1387	0.067		0.333
CACM-2542	0.065		0.333
CACM-1783	0.062		0.333
CACM-2254	0.061		0.333
CACM-3124	0.059		0.333
CACM-2873	0.057		0.333
CACM-0100	0.056		0.333
CACM-3030	0.054		0.333
CACM-0303	0.053		0.333
CACM-0051	0.051		0.333
CACM-1313	0.05		0.333
CACM-2587	0.049		0.333
CACM-2659	0.048		0.333
CACM-2684	0.047		0.333
CACM-3105	0.045		0.333
CACM-1788	0.044		0.333
CACM-2066	0.043		0.333
CACM-2558	0.043		0.333
CACM-2316	0.042		0.333
CACM-2867	0.041		0.333
CACM-1923	0.04		0.333
CACM-2534	0.039		0.333
CACM-1003	0.038		0.333
CACM-2470	0.038		0.333
CACM-2718	0.037		0.333
CACM-1456	0.036		0.333
CACM-2372	0.036		0.333
CACM-1658	0.035		0.333
CACM-1162	0.034		0.333
CACM-2449	0.034		0.333
CACM-0628	0.033		0.333
CACM-2064	0.033		0.333
CACM-2603	0.032		0.333
CACM-2210	0.032		0.333
CACM-1029	0.031		0.333
CACM-0070	0.031		0.333
CACM-1459	0.03		0.333
CACM-1671	0.03		0.333
CACM-2423	0.029		0.333
CACM-1309	0.029		0.333
CACM-1572	0.029		0.333
CACM-2424	0.028		0.333
CACM-1988	0.028		0.333
CACM-2990	0.027		0.333
CACM-1154	0.027		0.333
CACM-1466	0.027		0.333
CACM-1947	0.039		0.5
CACM-2746	0.039		0.5
CACM-2843	0.038		0.5
CACM-2138	0.038		0.5
CACM-1565	0.037		0.5
CACM-2661	0.037		0.5
CACM-2295	0.037		0.5
CACM-2705	0.036		0.5
CACM-2929	0.036		0.5
CACM-1062	0.035		0.5
CACM-2871	0.035		0.5
CACM-2439	0.034		0.5
CACM-1869	0.034		0.5
CACM-1348	0.034		0.5
CACM-2652	0.033		0.5
CACM-2572	0.033		0.5
CACM-1194	0.033		0.5
CACM-0205	0.032		0.5
CACM-0077	0.032		0.5
CACM-1098	0.032		0.5
CACM-1703	0.031		0.5
CACM-3151	0.031		0.5
CACM-2897	0.031		0.5
CACM-1484	0.03		0.5
CACM-3077	0.03		0.5
