Doc_name	Precision	Recall
CACM-1605	1.0	0.2
CACM-1410	1.0	0.4
CACM-1161	0.6666666666666666	0.4
CACM-1506	0.5	0.4
CACM-1523	0.4	0.4
CACM-3048	0.3333333333333333	0.4
CACM-1519	0.2857142857142857	0.4
CACM-2054	0.25	0.4
CACM-2380	0.2222222222222222	0.4
CACM-1938	0.2	0.4
CACM-2947	0.18181818181818182	0.4
CACM-1168	0.16666666666666666	0.4
CACM-1544	0.15384615384615385	0.4
CACM-1844	0.14285714285714285	0.4
CACM-1033	0.13333333333333333	0.4
CACM-1698	0.125	0.4
CACM-1685	0.11764705882352941	0.4
CACM-2371	0.1111111111111111	0.4
CACM-0971	0.10526315789473684	0.4
CACM-0637	0.1	0.4
CACM-0585	0.09523809523809523	0.4
CACM-2948	0.09090909090909091	0.4
CACM-0414	0.08695652173913043	0.4
CACM-0252	0.08333333333333333	0.4
CACM-1885	0.08	0.4
CACM-1341	0.07692307692307693	0.4
CACM-1591	0.07407407407407407	0.4
CACM-2319	0.07142857142857142	0.4
CACM-1482	0.06896551724137931	0.4
CACM-2379	0.06666666666666667	0.4
CACM-1304	0.06451612903225806	0.4
CACM-2764	0.0625	0.4
CACM-1827	0.06060606060606061	0.4
CACM-2951	0.058823529411764705	0.4
CACM-1315	0.05714285714285714	0.4
CACM-1195	0.05555555555555555	0.4
CACM-1163	0.05405405405405406	0.4
CACM-3025	0.05263157894736842	0.4
CACM-1680	0.05128205128205128	0.4
CACM-1697	0.05	0.4
CACM-1179	0.04878048780487805	0.4
CACM-3127	0.047619047619047616	0.4
CACM-1647	0.046511627906976744	0.4
CACM-2201	0.045454545454545456	0.4
CACM-1264	0.044444444444444446	0.4
CACM-1225	0.043478260869565216	0.4
CACM-2560	0.0425531914893617	0.4
CACM-2542	0.041666666666666664	0.4
CACM-1391	0.04081632653061224	0.4
CACM-1173	0.04	0.4
CACM-3082	0.0392156862745098	0.4
CACM-3089	0.038461538461538464	0.4
CACM-0972	0.03773584905660377	0.4
CACM-2519	0.037037037037037035	0.4
CACM-0202	0.03636363636363636	0.4
CACM-1750	0.03571428571428571	0.4
CACM-2188	0.03508771929824561	0.4
CACM-1533	0.034482758620689655	0.4
CACM-1542	0.03389830508474576	0.4
CACM-2892	0.03333333333333333	0.4
CACM-2917	0.03278688524590164	0.4
CACM-1712	0.03225806451612903	0.4
CACM-2169	0.031746031746031744	0.4
CACM-3153	0.03125	0.4
CACM-1393	0.03076923076923077	0.4
CACM-3011	0.030303030303030304	0.4
CACM-0698	0.029850746268656716	0.4
CACM-2535	0.029411764705882353	0.4
CACM-0699	0.028985507246376812	0.4
CACM-2841	0.02857142857142857	0.4
CACM-2984	0.028169014084507043	0.4
CACM-2288	0.027777777777777776	0.4
CACM-2370	0.0273972602739726	0.4
CACM-1034	0.02702702702702703	0.4
CACM-2398	0.02666666666666667	0.4
CACM-2878	0.02631578947368421	0.4
CACM-2344	0.025974025974025976	0.4
CACM-1805	0.02564102564102564	0.4
CACM-1113	0.02531645569620253	0.4
CACM-0046	0.025	0.4
CACM-2629	0.024691358024691357	0.4
CACM-3087	0.024390243902439025	0.4
CACM-1170	0.024096385542168676	0.4
CACM-1412	0.023809523809523808	0.4
CACM-1515	0.023529411764705882	0.4
CACM-1960	0.023255813953488372	0.4
CACM-0098	0.022988505747126436	0.4
CACM-2500	0.022727272727272728	0.4
CACM-1749	0.02247191011235955	0.4
CACM-1571	0.022222222222222223	0.4
CACM-2358	0.03296703296703297	0.6
CACM-1589	0.03260869565217391	0.6
CACM-1753	0.03225806451612903	0.6
CACM-2624	0.031914893617021274	0.6
CACM-2357	0.031578947368421054	0.6
CACM-0617	0.03125	0.6
CACM-1238	0.030927835051546393	0.6
CACM-1526	0.030612244897959183	0.6
CACM-2219	0.030303030303030304	0.6
CACM-2003	0.03	0.6
